id,acronym,status,title,startDate,endDate,totalCost,ecMaxContribution,legalBasis,topics,ecSignatureDate,masterCall,subCall,fundingScheme,objective,contentUpdateDate,grantDoi,description,destinationTitles,taxonomyObjective
101134999,SOLER,SIGNED,Energetic Solar Eruptions: Data and Analysis Tools,2024-01-01 00:00:00,2027-02-28 00:00:00,"1496838,75","1496838,75",HORIZON.2.4,HORIZON-CL4-2023-SPACE-01-71,2023-11-16 00:00:00,HORIZON-CL4-2023-SPACE-01,HORIZON-CL4-2023-SPACE-01,HORIZON-RIA,"The SOLER project will investigate energetic solar eruptions starting from three perspectives: fast coronal mass ejections (CMEs), strong X-ray flares, and large solar energetic particle (SEP) events. Key parameters of the eruptions will be determined and their interrelations examined to improve our understanding on how the eruptive phenomena are linked, how they interact with each other, and how they result in acceleration of high energy particles and their release from the solar corona into interplanetary space. Large-amplitude coronal waves and shocks related to these events as well as magnetic connections of the radiation sources with the in-situ observers will be in focus as well.SOLER will answer three science questions:â€“ What are the magnetic connections between EM radiation sources in the low corona and in the high corona and how are they connected to the particle radiation observed in situ?â€“ What is the relation of the properties of the in-situ SEP observations with the source characteristics and between the source characteristics themselves? â€“ What are the reasons for the large variations in SEP properties and associated flare and CME characteristics?Related to these scientific questions, SOLER has also technical objectives. SOLER will:â€“ deliver interlinked catalogues of strong flares, fast CMEs and large SEP events.â€“ deliver new tools for analysing and visualising solar eruption datasets and modelling results and distribute them openly to the scientific community.â€“ produce several high-level multi-instrument datasets and distribute them openly to the scientific community.SOLER will use ESA, NASA and national mission data along with ground-based observations, and a variety of innovative data and image processing techniques together with cutting-edge models. SOLER analysis activities will directly lead to dozens of scientific publications. Catalogues, datasets and tools will be openly available for the community for further exploitation of data.",2023-11-21 13:25:17,,Scientific exploitation of space data,"Open Strategic Autonomy in Developing, Deploying and Using Global Space-Based Infrastructures, Services, Applications and Data","space including earth observation,advanced computing and big data"
101135215,SPACE USB,SIGNED,SPACE Universal Serial Bus,2024-01-01 00:00:00,2025-12-31 00:00:00,0,"1904715,53",HORIZON.2.4,HORIZON-CL4-2023-SPACE-01-12,2023-11-20 00:00:00,HORIZON-CL4-2023-SPACE-01,HORIZON-CL4-2023-SPACE-01,HORIZON-RIA,"Orbital modular robotic is a key factor to support sustainability in Space. It is then possible to combine modular components to either create a satellite or, in the event of malfunction, to replace a module. To connect such modules, standard interconnects with multifunctional features are required. The standards provide the laws to connect the space along different functional lines including  among those mechanical, electrical, thermal, data and fluidic. For the On-Orbit Servicing market, these standards play a key role to enable space connectors to mate two spacecrafts in a universal and serial way. Several European solutions are already available with a reasonable level of maturity to mechanically connect two space elements and provide data and power transfer. However, there is not a set of common recommendations agreed on by representative European users of space connectors. Considering the huge impact of these multifunctional interconnects at system level, it seems critical to first foster cooperation among them to enable a higher level of standardization to assemble future elements coming from different sources. The main objective of this project is to pave the way for a more flexible, universal and serial interface (USB-type) leveraging the existing standard interconnects for On-Orbit Servicing and assembly applications. After the definition of a standardization level, the design of a universal and serial standard interface will be proposed and demonstrated orienting its features towards compactness, docking symmetry, large docking misalignment tolerances, large loads transfer, data/power transfer redundancy and especially interoperability with other interfaces. Currently interoperability is the only remaining requirement which is not met by any existing space connector/interface. The project will then perform a dedicated experimental benchmark to confirm the achievement of this specific requirement as well as its prospective industrial exploitation.",2024-01-08 20:33:52,,Future Space Ecosystem and Enabling Technologies,"Open Strategic Autonomy in Developing, Deploying and Using Global Space-Based Infrastructures, Services, Applications and Data","space including earth observation,robotics,advanced materials,manufacturing technologies,circular industries,artificial intelligence"
101134977,ORION,SIGNED,Octo ReconfIgurable cONverter,2024-04-01 00:00:00,2028-03-31 00:00:00,0,"2999999,99",HORIZON.2.4,HORIZON-CL4-2023-SPACE-01-72,2024-03-25 00:00:00,HORIZON-CL4-2023-SPACE-01,HORIZON-CL4-2023-SPACE-01,HORIZON-RIA,"The ORION project (OCTO RECONFIGURABLE CONVERTER) is a collaborative, technological project proposed in the frame of the Horizon Europe program in a call related to Space technologies for European non-dependence and competitiveness. Its main objective is to develop a new high-speed ADC (Analog to Digital Converter) that will be designed and optimized for active antennas and digital beamforming.  Its performances will be validated on a dedicated demonstration board and in a specific use case. The final component will reach TRL7 and will be space-qualified. It responds to the challenges of the digital beamforming application by providing an integrated 8 channels devices with very low power that is able to make direct conversion up to the X-band. It will generate new knowledge on the possibility to move from the X-band to the Ka-band. The new ADC will be highly suitable for a wide range of applications, from telecommunications to Earth Observation and GNSS, and will respond to the future needs of Europeâ€™s flagship programs, such as the Green Deal. The project addresses the issue of the critical components supply chain, by fully assessing the gaps and potential vulnerabilities, and will propose recommendations at the European and industrial levels. The project also focuses on two key elements, which are the wafer foundry and the circuitâ€™s packaging. The ORION project targets a 90% European supply chain, as the manufacturing, test and qualification are already on European, open-to-all, industrial facilities. The ORION project is led by Teledyne e2v, and fosters cooperation between scientific (Fraunhofer IIS and the Polytechnical University of Madrid), and industrial teams (INDRA and THALES ALENIA SPACE). The partners will implement several measures for exploitation of the results and dissemination to the European scientific, industrial and policy communities. It builds upon and is complementary to several other research and innovation activities.",2024-04-16 14:48:54,,Space technologies for European non-dependence and competitiveness,"Open Strategic Autonomy in Developing, Deploying and Using Global Space-Based Infrastructures, Services, Applications and Data","manufacturing technologies,emerging enabling technologies,space including earth observation,advanced materials"
101135156,ENLIGHTEN-ED,SIGNED,"European iNitiative for Low cost, Innovative and Green High Thrust ENgine - Engine Demonstration",2024-03-01 00:00:00,2027-02-28 00:00:00,"20307271,25","19965202,75",HORIZON.2.4,HORIZON-CL4-2023-SPACE-01-21,2023-12-20 00:00:00,HORIZON-CL4-2023-SPACE-01,HORIZON-CL4-2023-SPACE-01,HORIZON-RIA,"The space sector is a source of economic growth, jobs and exports, contributing to all Key Strategic Orientations of the EU strategic plan. Faced with growing competition and technological disruption, it is drastically vital to act in support of European space launchers development to preserve European independent access to space.European launchers must improve their competitiveness by halving launch price in the short term. In the long term, Europe will create common building blocks for an integrated and competitive European family of launchers of all scales with reusability functionalities. The purpose of ENLIGHTEN is to develop and test advanced production means and technologies for reusable rocket engines, following on the PrometheusÂ® ESA program, in order to create a family of reusable, high-power engines fueled by bio-methane or green hydrogen.In the continuity of ENLIGHTEN, ENLIGHTEN-ED aims at maturate enabling technologies, subsystems, tools and processes by bringing them to TRL5/6. Then, ENLIGHTEN-ED will demonstrate the above technologies by engine on-ground demonstration tests by 2026 to reach TRL7.In the frame of ENLIGHTEN-ED, a tailored consortium (including major aerospace actors, SME, RTO and an university) will prepare a demonstrator of green high thrust engine (GTHE) based on liquid hydrogen using:-The latest advances in additive manufacturing to reduce the cost and number of engine parts,-Artificial Intelligence and machine learning to develop the first space engine health Monitoring System in Europe necessary to implement reusability,-New ultra-low-cost subsystems as engine ignition system, nozzle extension, electric valves and multi-functional lines.Therefore, ENLIGHTEN-ED will demonstrate the ability of such an ultra-low-cost engine to be rapidly operational and available for all European launcher families and thus strive to increase the competitiveness of European GTHE.",2024-01-08 20:38:44,,Low cost high thrust propulsion for European strategic space launchers - technologies maturation including ground system tests,"Open Strategic Autonomy in Developing, Deploying and Using Global Space-Based Infrastructures, Services, Applications and Data","manufacturing technologies,advanced materials,artificial intelligence,space including earth observation"
101135428,LETTERSS,SIGNED,Lead-free Transition for the European Space Sector,2024-01-01 00:00:00,2026-12-31 00:00:00,0,"2701857,96",HORIZON.2.4,HORIZON-CL4-2023-SPACE-01-72,2023-11-21 00:00:00,HORIZON-CL4-2023-SPACE-01,HORIZON-CL4-2023-SPACE-01,HORIZON-RIA,"Due to the overall transition of the Electronics industry worldwide to a Pb-free realm, the Space Industry is more and more confronted with a situation where they cannot avoid using EEE (Electrical, Electronic and Electromechanical) parts with Lead-free finishes and they need to manage the associated risks. The growing use of commercial components (COTS), notably for the expanding market sector of constellations, means that European Space Industry is already using large amount of components with lead-free finishes even when the equivalent leaded high-reliable version is available. Even though the Space Sector is exempted from RoHS restrictions (Restriction on the use of certain Hazardous Substances), market pressure may also result on potential future difficult availability of leaded solder paste. This project addresses the main challenges of the Pb-free transition for the European Space Sector that were described in the Roadmap delivered in 2020 by the ESCC Task Force created to that end. First, we will study the obstacles that hinder today the wider use of COTS components in space projects using existing qualified assembly processes based on leaded solders. Second, we will launch a comprehensive evaluation of two lead-free solders that show promise for the Space Sector including reliability model development. Sn-solders were alloyed with lead at the beginning of the electronics era mainly to inhibit the growth of whiskers, therefore going to lead-free electronics creates a serious risk for space projects that may result in catastrophic failure in the satellite due to whiskers growth. The Space sector has developed mitigation approaches but the real challenge is to obtain accelerated tests that will give confidence that, for a given mitigation used and for the duration of the project, the risk is managed and acceptable. For that we propose to perform basic research to advance the state-of-the-art on our knowledge of whisker growth, leading to the determinat",2024-01-18 11:46:48,,Space technologies for European non-dependence and competitiveness,"Open Strategic Autonomy in Developing, Deploying and Using Global Space-Based Infrastructures, Services, Applications and Data","manufacturing technologies,advanced materials,space including earth observation"
101135434,OCC4SAT,SIGNED,Optical Camera Communication For SATellites,2024-01-01 00:00:00,2026-06-30 00:00:00,0,1619125,HORIZON.2.4,HORIZON-CL4-2023-SPACE-01-12,2023-11-23 00:00:00,HORIZON-CL4-2023-SPACE-01,HORIZON-CL4-2023-SPACE-01,HORIZON-RIA,"OCC4SAT aims to develop an enabling communications technology for the space industry, providing a solution to some current needs of the space sector, such as the intra-satellite communication links and the reduction of the dry mass of data transfer cables, connectors, and shielding. The project proposes the integration of Optical Camera Communications (OCC) into the intra-satellite environment providing the flexibility of this technology for enabling new unprecedented flexible design opportunities thanks to the inherent spatial multiplexing capabilities of OCC, its cost efficiency, and the possibility of grasping reflections on the inner walls (and objects) of the satellite to establish NLOS links.OCC4SAT addresses Area 2 of the call. The project will provide two main technology demonstrators (which will be discussed in more detail in the Implementation section): (i) an intra-satellite OCC network simulator that could serve as a tool for speeding up satellite design while providing performance estimates and (ii) a physical demonstrator based on a satellite mock-up able to showcase the flexibility, robustness, and performance provided by the OCC technology.The project's main objectives are a link range of around 1 m suitable for the mini satellites, a data rate above 3 kbps enough for the satellite operation, or a mass below 300 g using lightweight COTS cameras and discrete LED devices, to name a few. OCC4SAT will address several relevant challenges related to both the space and communications fields, such as the limited power supply, weight, space, and clearances in CubeSats, or the high spatial multiplexation order of the OCC nodes, the increase of the data rate and the developed of links based on reflections on the payload surfaces, among other.",2024-01-18 11:47:31,,Future Space Ecosystem and Enabling Technologies,"Open Strategic Autonomy in Developing, Deploying and Using Global Space-Based Infrastructures, Services, Applications and Data","space including earth observation,advanced materials,artificial intelligence"
101134997,ICARUS,SIGNED,Inflatable Concept Aeroshell for the Recovery of a re-Usable launcher Stage (a flight demonstration initiative),2024-06-01 00:00:00,2028-02-29 00:00:00,"9986088,75","9986088,75",HORIZON.2.4,HORIZON-CL4-2023-SPACE-01-22,2023-11-21 00:00:00,HORIZON-CL4-2023-SPACE-01,HORIZON-CL4-2023-SPACE-01,HORIZON-RIA,"The ICARUS initiative targets to fulfil the following callâ€™s objectives:1) contribution to the maturation up to TRL5-6 of enabling new technologies and subsystems (including common building blocks) inthe field of re-entry solutions for space transportation;2) maturation up to subsystem and system level technology demonstration with respect to the technologies for recovery of SpaceTransport vehicles elements: launcher stages;In that regard, the project will address the innovative re-entry solution based on Inflatable Heat Shields (IHS), deemed applicable forrecovery of Launch Vehicles stages.In order to demonstrate applicability of this innovative solution for the purpose above, the project will pursue the following endgoals:a) complete the maturation on ground of the key technologies enabling the Inflatable Heat shields: Flexible TPS and InflatableStructure;b) carry out a mission/system design loop to realize and fly (in relevant environment) a meaningful-scale demonstrator of anInflatable Heat Shield through a flight on board a sounding rocket where the upper part of the rocket will be recovered thanks to theIHS Demonstrator;c) execute post-flight analysis and rebuilding for technology performance evaluation, system behaviour identification, and modelsverification/cross-correlation;The project will lean not only on the achievements and know-how obtained in the frame of the father projects EFESTO/EFESTO-2(respectively funded by H2020 and Horizon Europe first-batch) but also on the partners â€˜heritage in the re-entry and flightdemonstration field consolidated through past/recent projects.The current programmatic picture of the initiative is:â€¢ to lean on a full EU consortiumâ€¢ to complete the project in a â‰ˆ 4-year planâ€¢ to carry out 1 flight campaign in EU with exploitation of EU assets (test range, sounding rockets, ground segment)",2024-01-08 20:35:26,,New space transportation solutions and services,"Open Strategic Autonomy in Developing, Deploying and Using Global Space-Based Infrastructures, Services, Applications and Data","manufacturing technologies,emerging enabling technologies,space including earth observation"
101135205,SPACIOUS,SIGNED,Science PlAtform Cloud Infrastructure for Outsize Usage Scenarios,2024-01-01 00:00:00,2026-12-31 00:00:00,1511755,1511755,HORIZON.2.4,HORIZON-CL4-2023-SPACE-01-71,2023-11-15 00:00:00,HORIZON-CL4-2023-SPACE-01,HORIZON-CL4-2023-SPACE-01,HORIZON-RIA,"The SPACIOUS project aims to boost the scientific exploitation of ESA mission data by offering a new computational framework for astrophysical research that requires Big Data and Data Mining technologies to be employed. SPACIOUS will raise the competitiveness of the EU scientific community by increasing the Big Data and Data Mining expertise and providing easier access to these techniques.To reach this goal SPACIOUS aims to combine existing technologies in a new Data Mining environment to enable the analysis of ESA missionsâ€™ data up to a level which is not possible without a dedicated infrastructure. The ambition of SPACIOUS is to open this platform to the community, while at the same time exploiting the data by developing astrophysical research, in collaboration with external scientific teams.The main idea is to facilitate and open the analysis of ESA archives to the scientific community in new ways. SPACIOUS will make the difference by providing access to the data and, at the same time, providing the infrastructure, tools and methods to analyse these data. SPACIOUS will be the tool enabling Big Data analysis of ESA data products. Furthermore, we expect SPACIOUS to make a change by influencing the future way to treat data in space science.A key part of the project is to produce scientific value (publications, enhanced data products and knowledge). We will face major scientific research data problems (challenges) whose analysis will be, per se, a key result of SPACIOUS. Four of these challenges will be defined internally (based on the exploitation of the massive Gaia and Euclid datasets) and used to drive the design requirements of the system, serving as test cases and technology demonstrators of the Big Data Analytics Framework (BDAF). In a second phase we will open the system to the community through an Open Call for proposals and will select the most relevant (both scientifically and technically) challenges submitted for their implementation.",2023-11-21 13:24:31,,Scientific exploitation of space data,"Open Strategic Autonomy in Developing, Deploying and Using Global Space-Based Infrastructures, Services, Applications and Data","advanced computing and big data,space including earth observation,artificial intelligence"
101135595,ORCHIDE,SIGNED,Orchestration of Reliable Computing on Heterogeneous Infrastructures Deployed at the Edge,2023-12-01 00:00:00,2026-05-31 00:00:00,0,"2468190,81",HORIZON.2.4,HORIZON-CL4-2023-SPACE-01-11,2023-11-09 00:00:00,HORIZON-CL4-2023-SPACE-01,HORIZON-CL4-2023-SPACE-01,HORIZON-IA,"On Earth Observation missions, payloads become more complex with more and more instruments collecting a huge amount of data that cannot be fully downloaded and needs to be processed on board. Most of the existing solutions allowing deployment and orchestration of applications at the edge relies on de-facto standard technologies coming from the cloud computing area but the community recognizes a need to adapt them for edge computing contexts such as space systems. Furthermore, ground-based data processing introduces latency between acquisition and production of the information to the end-user. Specific challenges also raise like the dynamic changes of the communication links in terms of network topology, or connectivity, like the energy saving concern, or like cybersecurity issues. To cope with this situation, Unikernel technology promises to be a game-changer as it allows to build lightweight and secure applications that can be deployed in any edge infrastucture. The ORCHIDE project aims to allow a safe and secure deployment and orchestration of image processing applications within Earth Observation satellites, whatever the HW processing resources, and whatever the hosting SW execution platform. The solution aims to be multi-mission / multi-users and to address a large range of services. Based on the end-user needs, a disruptive generic framework and Unikernel based solution will be developed to provide easier access to space with just a simple application that can be updated or even modified during all the satellite lifetime. It will be demonstrated that the ORCHIDE simulation solution can paves the way toward a Digital Twin of such Earth Observation Systems. The ORCHIDEâ€™s impacts will be precious as it will enable scalable adaptable Missions for Meteo Environment Ocean & Observation/Reconnaissance mission and will integrate the green IT values as it enables the overall costs & power consumption optimization, thus allowing an overhead & energy footprint reduction.",2023-12-06 16:16:55,,End-to-end Earth observation systems and associated services,"Open Strategic Autonomy in Developing, Deploying and Using Global Space-Based Infrastructures, Services, Applications and Data","space including earth observation,advanced computing and big data,artificial intelligence,low carbon and clean industries"
101134963,iFACT-MP,SIGNED,iodine Fed Advanced Cusp field Thruster for Mid-Power,2024-01-01 00:00:00,2025-12-31 00:00:00,0,"2969988,53",HORIZON.2.4,HORIZON-CL4-2023-SPACE-01-72,2023-11-27 00:00:00,HORIZON-CL4-2023-SPACE-01,HORIZON-CL4-2023-SPACE-01,HORIZON-RIA,"iFACT-MP (iodine Fed Advanced Cusp field Thruster for Mid-Power) aims to develop an iodine fed thruster subsystem for the 3-5 kW range. The activity will include work on all the critical building blocks required to enable the realisation of an iodine EP subsystem. This encompasses the upscaling of the Advanced Cusp Field Thruster (ACFT) to that power range at Airbus Friedrichshafen and the development of the fluidic chain at Airbus Toulouse, consisting of the heated iodine reservoir, piping and flow control for the thruster as well as the neutraliser. Further, the necessary verification and formalisation of the fluidic design and iodine handling procedures will be performed to enable the implementation and integration of iodine EP subsystems on platform level. A major building block required to enable a completely iodine based EP chain is an iodine fed neutraliser. For this purpose, further improvements and modifications on C12A7 emitter ceramics will be performed by Fraunhofer IKTS, in close collaboration with the iodine cathode development at Airbus. To validate the necessary control and operational schemes, a breadboard PPU will be developed by Airbus Elancourt that includes all the required supplies, telemetry and functionalities to enable autonomous control of the thruster subsystem. To enable rapid and accurate characterisation of the developed thruster subsystem's performance, an optical iodine flow meter will be developed and integrated by University of Pisa. As currently no test facility exists to perform thruster testing at that power level, a suitable iodine compatible vacuum chamber including a thrust balance and diagnostics will be developed at Aerospazio. This facility will enable full characterisation and 500 h endurance testing of the developed thruster subsystem. To maximise the impact of the project, EASN will coordinate the public presence and communication, dissemination and exploitation activities.",2024-01-18 11:47:22,,Space technologies for European non-dependence and competitiveness,"Open Strategic Autonomy in Developing, Deploying and Using Global Space-Based Infrastructures, Services, Applications and Data","manufacturing technologies,advanced materials"
101134927,CAMAERA,SIGNED,CAMS AERosol Advancement,2024-01-01 00:00:00,2026-12-31 00:00:00,0,"2998417,77",HORIZON.2.4,HORIZON-CL4-2023-SPACE-01-31,2023-11-21 00:00:00,HORIZON-CL4-2023-SPACE-01,HORIZON-CL4-2023-SPACE-01,HORIZON-RIA,"The European Unionâ€™s flagship Space programme Copernicus provides a key service to the European society, turning investments in space-infrastructure into high-quality information products. The Copernicus Atmosphere Monitoring Service (CAMS, https://atmosphere.copernicus.eu) exploits the information content of Earth-Observation data to monitor the composition of the atmosphere. By combining satellite observations with numerical modelling by means of data assimilation and inversion techniques, CAMS provides in near-real time a wealth of information to answer questions related to air quality, climate change and air pollution and its mitigation, energy, agriculture, etc. CAMS provides both global atmospheric composition products, using the Integrated Forecasting System (IFS) of ECMWF - hereafter denoted the global production system - , and regional European products, provided by an ensemble of eleven regional models - the regional production system. The CAMS AERosol Advancement (CAMAERA) project will provide strong improvements of the aerosol modelling capabilities of the regional and global systems, on the assimilation of new sources of data, and on a better representation of secondary aerosols and their precursor gases. In this way CAMAERA will enhance the quality of key products of the CAMS service and therefore help CAMS to better respond to user needs such as air pollutant monitoring, along with the fulfilment of sustainable development goals. To achieve this purpose CAMAERA will develop new prototype service elements of CAMS, beyond the current state-of-art. It will do so in very close collaboration with the CAMS service providers, as well as other tier-3 projects. In particular CAMAERA will complement research topics addressed in CAMEO, which focuses on the preparation for novel satellite data, improvements of the data assimilation and inversion capabilities of the CAMS production system, and the provision of uncertainty information of CAMS products.",2024-01-18 11:47:04,,"Copernicus for Atmosphere and Climate Change, including CO2","Open Strategic Autonomy in Developing, Deploying and Using Global Space-Based Infrastructures, Services, Applications and Data","space including earth observation,advanced computing and big data,artificial intelligence"
101135044,SPEARHEAD,SIGNED,"SPEcification, Analysis & Re-calibration of High Energy pArticle Data",2024-01-01 00:00:00,2026-12-31 00:00:00,"1425471,25","1425471,25",HORIZON.2.4,HORIZON-CL4-2023-SPACE-01-71,2023-11-15 00:00:00,HORIZON-CL4-2023-SPACE-01,HORIZON-CL4-2023-SPACE-01,HORIZON-RIA,"Through a detailed analysis of very high-energy particle observations from the most important heliophysics missions combined with ground based measurements, SPEARHEAD will provide answers to three science questions:1) How are protons accelerated beyond 100 MeV and electrons beyond 1 MeV in solar eruptions?2) What are the release times and spectral characteristics of near-relativistic particles from solar eruptions?3) How do coronal and interplanetary structures affect the transport processes of very high energetic particles?To enable the scientific data analysis SPEARHEAD has three technical objectives:1) Determining the response functions of a large number of spacecraft instruments to derive high-energy particle fluxes from observations at unprecedented accuracy releasing revised and completely new datasets2) Performing cross-calibration of datasets measured by science-grade and monitoring instruments to enable the use of monitoring data for scientific analyses3) Combining high-energy particle and context observations together with modeling of plasma structures for easier in-depth analysis of solar eruptions, quantifying their effect and delivering them to the community.SPEARHEAD combines eight partners possessing the best European resources (in terms of data, models and infrastructure) in very high-energy particle research into a consortium that will deliver answers to the three science questions and consolidated datasets, methodology and open access tools to the community enabling breakthrough science on these open problems. The work is organized efficiently in 8 work packages with carefully picked top European expertise in each of them. SPEARHEAD will also facilitate the future application of its results through dedicated and comprehensive user engagement, direct provision through open access infrastructures as ESA datalabs, while strongly promotes its results and the value-added datasets and tools for the future heliophysics missions.",2023-11-21 13:25:15,,Scientific exploitation of space data,"Open Strategic Autonomy in Developing, Deploying and Using Global Space-Based Infrastructures, Services, Applications and Data","space including earth observation,advanced computing and big data"
101133911,FOCCUS,SIGNED,Forecasting and observing the open-to-coastal ocean for Copernicus users,2024-01-01 00:00:00,2026-12-31 00:00:00,0,"4999655,62",HORIZON.2.4,HORIZON-CL4-2023-SPACE-01-34,2023-11-21 00:00:00,HORIZON-CL4-2023-SPACE-01,HORIZON-CL4-2023-SPACE-01,HORIZON-RIA,"The main ambition of FOCCUS is to improve and advance the coastal dimension of the Copernicus Marine Environment Monitoring Service (CMEMS) by enhancing existing capability, developing innovative coastal products. Designing and demonstrating the integration of Copernicus and Member State coastal services will allow a seamless and fit-for-use monitoring and forecasting of the ocean from global to regional and coastal scales. Co-production of coastal services will reinforce the quality, efficiency and exploitation of Copernicus research and specific applications will demonstrate FOCCUSâ€™s progress beyond the state of the art for challenges such as the protection of the coastal zone, the development of a sustainable blue economy, and the building of coastal zone resilience to climate change, anthropogenic pressures and natural hazards. At the heart of the proposed methodology is the use of new space (such as Sentinels) and in-situ coastal observations, innovations in data fusion, data processing and visualisation together with seamless numerical coastal prediction (including interfaces for downscaling from CMEMS) from the regional to the near-shore, also connecting to the estuarine scale. Novel approaches will be used to ensure CMEMS evolves at the forefront of modern research and technology, in-line with the innovation and digitalisation required for the European digital ocean and water knowledge system. FOCCUS will ensure credible pathways for effective uptake and exploitation of key outcomes and research results by the CMEMS and the wider user community, thereby fostering the acceptance and efficient application of novel information products by society. This will include demonstrations of the technical readiness of the proposed evolutions and active dialogue with European and international initiatives to ensure the global community is aware of FOCCUS, and that results contribute to wider efforts.",2024-01-17 13:59:36,,Copernicus for Marine Environment Monitoring,"Open Strategic Autonomy in Developing, Deploying and Using Global Space-Based Infrastructures, Services, Applications and Data","space including earth observation,advanced computing and big data"
101135284,Eu-BEST,SIGNED,European Bench for Engine and Stage Testing,2023-11-01 00:00:00,2026-10-31 00:00:00,4959190,4959190,HORIZON.2.4,HORIZON-CL4-2023-SPACE-01-23,2023-11-21 00:00:00,HORIZON-CL4-2023-SPACE-01,HORIZON-CL4-2023-SPACE-01,HORIZON-RIA,"In 2030, there will be several private small launchers in activity in Europe, with a higher launch rate than A6 and Vega C. 99.99% of the launcher life is spent on the ground, the flight period is a tiny part of his life. With launcher reusability the major factor of cost for space transportation will be the ground segment CAPEX and OPEX. Among ground activities, there will be hundreds of engines and stages tests per year, covering all the launcher life cycle phases : qualification, production, reuse.Our consortium think there is a place for a new business model where standardized ground segment services are sold to launchers, in place of letting them invest and operate their own specific facilities, which represent a high cost.To do so, we propose to work on two main axis: horizontality and verticality. Horizontally means that our solutions allow, for a given launcher, to have equivalent user experiences and services for all life cycle needs, thanks to mobile and modular ground means.  Vertical interoperability means that our solutions allow, for a given location and life phase, to propose an equivalent experience and service for different launchers. Several such interoperable facilities may be exploited across Europe and even worldwide. Europe is then capable to become a leader of interoperability implementation, it is of prime importance for future space exploration and exploitation where interoperability is a key.The Eu-BEST will be used to- test rocket engines from different manufacturers- test rocket stages from different manufacturersThe targeted performances are:- up to 500kN-200 tests per year- 25kâ‚¬ per testSuch engine testing facility doesnâ€™t exist in the world. It will significantly strengthen European space transportation capabilities and put Europe at the forefront of ground technologies for launchers.To achieve those functional and performances targets, Eu-BEST concept relies on interoperability, modularity, and virtual commissioning.",2024-01-08 20:35:01,,"Modern, flexible and efficient European test, production and launch facilities","Open Strategic Autonomy in Developing, Deploying and Using Global Space-Based Infrastructures, Services, Applications and Data","manufacturing technologies,space including earth observation"
101135110,SEED-FD,SIGNED,Strenghtening Extreme Events Detection for Flood and Drought,2024-01-01 00:00:00,2026-12-31 00:00:00,0,"2994911,13",HORIZON.2.4,HORIZON-CL4-2023-SPACE-01-32,2023-11-22 00:00:00,HORIZON-CL4-2023-SPACE-01,HORIZON-CL4-2023-SPACE-01,HORIZON-RIA,"â€œToday, one third of the worldâ€™s people, mainly in least developed countries and small island developing states, are still not covered by early warning systems... This is unacceptable, particularly with climate impacts sure to get even worse. Early warnings and action save lives. To that end, today I announce the United Nations will spearhead new action to ensure every person on Earth is protected by early warning systems within five years.â€- UN Secretary-General AntÃ³nio Guterres on World Meteorological Day 2022/03/23The ambition of the Strengthening Extreme Events Detection for Floods and Droughts (SEED-FD) project proposal is to give Europe, with the Copernicus Emergency Management Service, a leading position with this regard by breaking the current limitations of hydrological simulation accuracy and reliability and providing skillful floods and droughts forecasts available anywhere in the world, including in the global south for lower and middle-income countries, typically the most impacted by extreme hydrological events but also where the current knowledge gap in hydrological simulation and forecasting is highest.Combining state-of-the-art science with crucial advances in EO and non-EO technologies, the project's global objective is to enhance the quality and portfolio of the CEMS EWS for floods and droughts and improve the reliability of predictions all over the world. SEED-FD will target every critical part of the CEMS Hydrological Forecasting Modelling chain by applying state-of-the-art science to transform new observational information into high-quality hydrometeo extreme event forecast products. It will invest in better representing hydrological processes and parameterisation techniques of the CEMS core hydrological engine (LISFLOOD) and combine the model enhancements with innovative techniques to integrate EO and non-EO data with the near real-time hydrological processing chain for reducing hydrological forecasting errors.",2024-01-08 20:34:28,,Copernicus for Emergency Management,"Open Strategic Autonomy in Developing, Deploying and Using Global Space-Based Infrastructures, Services, Applications and Data","earth observation,advanced computing and big data,artificial intelligence,robotics"
